question	sent_idx	sentence	reasons	markers	nums_before	nums_after
卡尔买了 10 包曲奇饼。每包曲奇饼里面有 6 片曲奇饼。每片曲奇饼 0.10 美元。如果卡尔用 10 美元的钞票付款，他会收到多少零钱？	70	Therefore, the answer is 4美元, but written as a boxed number, probably \boxed{4} with the assumption that the currency is美元.	contrastive_revision		0.10 10 10.00 4 4.00 6 6.00 60	4
卡尔买了 10 包曲奇饼。每包曲奇饼里面有 6 片曲奇饼。每片曲奇饼 0.10 美元。如果卡尔用 10 美元的钞票付款，他会收到多少零钱？	72	In China, 1美元=6.5元 (approx), but since the problem uses美元, the answer should be in美元.	explicit_markers,contrastive_revision,numeric_revision	should be	0.10 10 10.00 4 4.00 6 6.00 60	1 6.5
卡尔买了 10 包曲奇饼。每包曲奇饼里面有 6 片曲奇饼。每片曲奇饼 0.10 美元。如果卡尔用 10 美元的钞票付款，他会收到多少零钱？	73	So the answer is 4美元, but written as a number in the box, it's \boxed{4} with the understanding that the currency is美元.	contrastive_revision		0.10 1 10 10.00 4 4.00 6 6.00 6.5 60	4
卡尔买了 10 包曲奇饼。每包曲奇饼里面有 6 片曲奇饼。每片曲奇饼 0.10 美元。如果卡尔用 10 美元的钞票付款，他会收到多少零钱？	75	But to confirm, let's check the calculation one more time.	contrastive_revision		0.10 1 10 10.00 4 4.00 6 6.00 6.5 60	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	22	But wait, before that, Dave had already eaten 14 fries.	explicit_markers,contrastive_revision	wait	1 14 18 2 27 3 34 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	24	Wait, let me verify this step by step to make sure I didn't mess up.	explicit_markers	Wait	1 14 18 2 27 3 34 48 5 6 7 9	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	33	So the answer should be 48.	explicit_markers	should be	1 12 14 18 2 27 3 34 48 5 6 7 9	48
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	34	But let me check again to make sure I didn't misinterpret anything.	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	51	For example, maybe the seagull took the bag after Dave ate 14, but then the seagull ate some, then dropped it, and then the other animals ate.	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	52	"Wait, the problem says ""in a hungry seagull snatched the bag from him, he ate 14."""	explicit_markers	Wait	1 12 14 18 2 27 3 34 48 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	53	"Wait, the wording is: ""before a hungry seagull from him stole the bag, he ate 14."""	explicit_markers	Wait	1 12 14 18 2 27 3 34 48 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	58	But the problem states that Dave bought the bag and ate 14 before the seagull stole it.	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	62	But let me check again.	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	66	Wait, this is a bit confusing.	explicit_markers	Wait	1 12 14 18 2 27 3 34 48 5 6 7 9	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	68	Wait, maybe the structure is: Dave bought a large bag of french fries.	explicit_markers	Wait	1 12 14 18 2 27 3 34 48 5 6 7 9	
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	70	"But then the next sentence says ""Before the seagull snatched it, Dave had eaten 14 fries."""	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	14
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？	71	So perhaps, the seagull stole the bag before Dave could eat more, but before the seagull snatched it, Dave had already eaten 14.	contrastive_revision		1 12 14 18 2 27 3 34 48 5 6 7 9	14
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	14	Wait, 17 hours a week?	explicit_markers	Wait	10 14 17 2 3 4 7	17
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	17	Wait, Mondays: 3, Tuesday: 4, Wednesday: 3, Thursday: 4, Friday: 3. So 3+4 is 7, plus 3 is 10, plus 4 is 14, plus 3 is 17.	explicit_markers	Wait	10 14 17 2 3 4 7	10 14 17 3 4 7
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	19	But wait, is that per week?	explicit_markers,contrastive_revision	wait	10 14 17 2 3 4 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	31	But wait, hold on.	explicit_markers,contrastive_revision	wait,hold on	1 10 102 14 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	34	"But the problem says ""一个学期中有 16 周的上学时间"" which translates to ""a semester has 16 weeks of school time."""	contrastive_revision		1 10 102 14 16 17 170 2 272 3 4 6 7	16
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	36	Sometimes semesters are 15 weeks plus finals, but here it's stated as 16 weeks.	contrastive_revision		1 10 102 14 16 17 170 2 272 3 4 6 7	15 16
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	39	But let me check again.	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	50	"But wait, the problem says ""用多少时间上课"" which translates to ""spends how much time in class"" or ""how much class time""."	explicit_markers,contrastive_revision	wait	1 10 102 14 15 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	52	But let me make sure there's no trick here.	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	54	"But the problem states ""16 weeks of school time,"" so we don't need to subtract any weeks."	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7	16
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	59	So the answer should be in hours.	explicit_markers	should be	1 10 102 14 15 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	61	But let me verify once more.	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	72	But let me check if the problem is in Chinese.	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7 8 9	
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？	74	But the numbers and the question are straightforward.	contrastive_revision		1 10 102 14 15 16 17 170 2 272 3 4 6 7 8 9	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	6	But since the units are different (inches and feet), I need to convert everything to feet before adding.	contrastive_revision		120 2 300 4 6 60	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	23	Wait, is that right?	explicit_markers	Wait	100 12 120 1200 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	31	But let me verify once more to avoid any silly mistakes.	contrastive_revision		100 12 120 1200 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	39	"But wait, the problem says ""if Bill lines up all the bread he makes,"" so it's per day."	explicit_markers,contrastive_revision	wait	100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	40	But does the question mention anything about over time?	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	41	"The problem states ""每天"" which means every day, but the question is about lining up all the bread he makes."	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	44	But the question is just asking for the total length, not per day or over a period.	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	46	Therefore, the answer should be 280 feet.	explicit_markers	should be	100 12 120 1200 160 2 280 300 4 6 60 720	280
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	47	But let me check again.	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	48	"Wait, the problem says ""把所有做好的面包头尾相连"" which means ""line up all the made breads end to end""."	explicit_markers	Wait	100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	51	So unless it's a trick question, but the problem doesn't mention multiple days.	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	53	But maybe I need to confirm the conversion once again.	contrastive_revision		100 12 120 1200 160 2 280 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	72	But maybe the system expects the answer in a certain format?	contrastive_revision		0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	74	"Wait, the problem mentions ""巧克力羊角面包"" which is chocolate croissant (羊角面包 is croissant), and ""长棍面包"" is baguette."	explicit_markers	Wait	0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	76	Wait, but just to make sure, let's recompute each part:	explicit_markers,contrastive_revision	Wait	0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	83	But maybe the system wants it in a box or something?	contrastive_revision		0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	84	Alternatively, maybe the problem is actually different?	explicit_markers	actually	0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	85	"Wait, the original problem says ""每天做"" which is ""makes every day"", but the question is ""如果比尔把所有做好的面包头尾相连"" which is ""if Bill lines up all the made breads""."	explicit_markers,contrastive_revision	Wait	0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	88	"But the question is in present tense, and the problem states ""每天"" (every day), so probably it's per day."	contrastive_revision		0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	91	"Alternatively, maybe the problem is from a Chinese textbook where they use ""每天"" not to indicate daily production but as part of the problem setup."	contrastive_revision		0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？	92	But in this case, the problem is just giving the quantities he makes, and asks if he lines them up, how long they are.	contrastive_revision		0.5 1 100 12 120 1200 160 2 280 3 300 4 6 60 720	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	20	But wait, let me double-check that.	explicit_markers,contrastive_revision	wait	100 1200 1400 2 200 400 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	35	So, the answer should be 1400 bananas.	explicit_markers	should be	100 1200 1400 2 200 400 700 800	1400
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	36	But let me think again, is there a chance that the problem is per primate?	contrastive_revision		100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	37	"Wait, the question says ""all the monkeys"", ""gorillas"", ""baboons""."	explicit_markers	Wait	100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	43	"Wait, the question says ""维持 2 个月"" which is ""maintain for 2 months"", right?"	explicit_markers	Wait	100 1200 1400 2 200 400 700 800	2
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	55	But maybe the problem is in Chinese, but the numbers are the same.	contrastive_revision		100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	57	But let me check once more.	contrastive_revision		100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	58	Suppose there are multiple monkeys, gorillas, and baboons, but the numbers given are per group per month.	contrastive_revision		100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	64	"Alternatively, if the numbers were per individual primate, but the problem states ""all the monkeys"", etc., then maybe it's different."	contrastive_revision		100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	65	"But the problem says ""猴子每个月需要 200 根香蕉"" which translates to ""monkeys need 200 bananas per month"", so it's the group."	contrastive_revision		100 1200 1400 2 200 400 700 800	200
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	74	But in Chinese, they might use commas differently, or maybe not at all.	contrastive_revision		1 100 1200 1400 2 200 400 700 800	
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？	75	But since the question is in Chinese, the answer should probably be written in Arabic numerals as 1400.	contrastive_revision		1 100 1200 1400 2 200 400 700 800	1400
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	17	Instead of running the full 100 yards, she started running to the 40-yard line and back.	contrastive_revision		100 15 200 3000 34 40	100 40
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	18	Wait, the 40-yard line—does that mean she's running 40 yards out and then 40 yards back?	explicit_markers	Wait	100 15 200 3000 34 40	40
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	20	Wait, in American football, the field is 100 yards long, and it's divided into 10-yard increments.	explicit_markers,numeric_revision	Wait	100 15 200 3000 34 40	10 100
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	24	"But wait, the problem says she ""ran to the 40-yard line and returned"" for 34 times."	explicit_markers,contrastive_revision	wait	10 100 15 200 3000 34 40 80	34 40
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	27	But before that, she did one round trip of 200 yards.	contrastive_revision		10 100 15 200 3000 34 40 80	200
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	33	Wait, so Blake ran 3000 yards and Kelly ran 2920 yards.	explicit_markers	Wait	10 100 15 200 2720 2920 3000 34 40 80	2920 3000
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？	37	But let me check again because sometimes these problems have tricks, but I don't think so here.	contrastive_revision		10 100 15 200 2720 2920 3000 34 40 80	
